1229,2040957,5240,1.40458,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:13:21,0.0,0.0,2098
1230,2040957,5240,1.40458,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:13:34,0.0,0.0,2098
1221,2040958,16655,1.16129,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:11:43,0.0,0.0,2098
1225,2040959,7864,0.416667,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:12:29,0.0,0.0,2098
1226,2040959,7864,0.416667,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:12:45,0.0,0.0,2098
1231,2040960,9992,0.906977,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:13:40,0.0,0.0,2098
1253,2040961,7089,1,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:22:45,0.0,0.0,2098
1233,2040962,2169,1.73239,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:17:02,0.0,0.0,2098
1234,2040962,2169,1.73239,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:17:15,0.0,0.0,2098
1235,2040963,32753,0.910615,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:17:23,0.0,0.0,2098
1246,2040964,10425,1.72527,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:21:05,0.0,0.0,2098
1247,2040964,10425,1.72527,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:21:37,0.0,0.0,2098
1245,2040965,16758,1.0241,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:20:58,0.0,0.0,2098
1243,2040966,1104,-144.971,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:20:37,0.0,0.0,2098
1244,2040966,11043,1.19118,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:20:40,0.0,0.0,2098
1236,2040967,15070,0.976331,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:19:07,0.0,0.0,2098
1237,2040968,14228,0.962264,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:19:13,0.0,0.0,2098
1238,2040969,15512,1.01036,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:19:18,0.0,0.0,2098
1248,2040970,7191,1.36842,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:21:49,0.0,0.0,2098
1249,2040970,7191,1.36842,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:22:07,0.0,0.0,2098
1250,2040971,12563,0.254545,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:22:14,0.0,0.0,2098
1251,2040971,12563,0.254545,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:22:27,0.0,0.0,2098
1252,2040972,11764,0.89916,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:22:35,0.0,0.0,2098
1239,2040973,15458,1.08947,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:19:44,0.0,0.0,2098
1240,2040974,13262,1.22018,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:19:52,0.0,0.0,2098
1241,2040975,10911,1.95238,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:19:58,0.0,0.0,2098
1242,2040975,10911,1.95238,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:20:15,0.0,0.0,2098
1271,2040976,5952,0.913333,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:30:08,0.0,0.0,2098
1256,2040977,11613,1.12,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:26:38,0.0,0.0,2098
1263,2040978,9198,1.15306,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:28:24,0.0,0.0,2098
1264,2040979,11956,1.13115,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:28:31,0.0,0.0,2098
1265,2040980,17636,0.916129,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:28:39,0.0,0.0,2098
1258,2040981,7925,1.09091,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:27:13,0.0,0.0,2098
1259,2040982,9213,1.01515,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:27:19,0.0,0.0,2098
1269,2040983,20365,0,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:29:33,0.0,0.0,2098
1270,2040983,20365,0,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:29:54,0.0,0.0,2098
1268,2040984,13144,1.06338,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:29:24,0.0,0.0,2098
1266,2040985,12681,1.45161,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:28:56,0.0,0.0,2098
1267,2040985,12681,1.45161,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:29:16,0.0,0.0,2098
1262,2040986,9806,0.980198,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:27:57,0.0,0.0,2098
1261,2040987,10787,0.90099,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:27:50,0.0,0.0,2098
1232,2040988,10237,0.985915,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:16:26,0.0,0.0,2098
1254,2040989,10892,0.921569,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:26:07,0.0,0.0,2098
1255,2040990,8965,1,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:26:19,0.0,0.0,2098
1257,2040991,7836,1.14286,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:26:59,0.0,0.0,2098
1260,2040992,7761,1.12698,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:27:38,0.0,0.0,2098
